系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
3437,亞洲大學,時尚設計系(時尚精品設計組),2,1,0,0,2,2,0,0,0,0,21,339.05
3440,亞洲大學,室內設計學系(商業空間組),0,0,0,1,2,2,0,0,0,0,4,311.8
3441,亞洲大學,室內設計學系(住宅空間組),0,0,0,2,2,1.5,0,0,0,0,2,376
3442,亞洲大學,創意設計學院國際設計學士班,1,1,0,0,2,2,0,0,0,0,3,325
3443,國立宜蘭大學,外國語文學系,1.5,2,0,0,1,1,0,0,0,0,6,344
3444,國立宜蘭大學,應用經濟與管理學系,1,1,0,1,1,0,0,0,0,0,39,233.85
3445,國立宜蘭大學,休閒產業與健康促進學系,1,1.5,0,1,1,2,0,0,0,0,12,379.43
3446,國立宜蘭大學,土木工程學系,2,0,1,0,0,0,0,1,1,0,14,262.6
3447,國立宜蘭大學,機械與機電工程學系,1,1,1,0,0,0,0,1,1,0,34,231.4
3450,國立宜蘭大學,化學工程與材料工程學系,1,1,1.5,0,0,0,0,1.5,1.5,0,37,293.95
3451,國立宜蘭大學,環境工程學系,1.5,1.5,1.5,0,0,0,0,0,1,0,18,255.9
3452,國立宜蘭大學,生物機電工程學系,2,1,1.5,0,0,0,0,2,0,0,11,315.25
3453,國立宜蘭大學,食品科學系,1,1,0,0,0,0,0,0,2,2,19,289.75
3454,國立宜蘭大學,生物技術與動物科學系,1,1,0,0,0,0,0,0,1,2,20,254.9
3455,國立宜蘭大學,森林暨自然資源學系,1,1.5,1,0,0,0,0,0,1.5,1.5,10,276.15
3456,國立宜蘭大學,園藝學系,1,1,0,0,0,0,0,0,1,2,6,248.95
3457,國立宜蘭大學,電機工程學系,1,1,1,0,0,0,0,1,0,0,14,228.55
3460,國立宜蘭大學,電子工程學系,1,1.5,1,0,0,0,0,1.5,0,0,17,258.93
3461,國立宜蘭大學,資訊工程學系,1,2,1,0,0,0,0,1,0,0,13,278.3
3462,國立聯合大學,機械工程學系,1.5,1,2,0,0,0,0,2,1,0,29,314.8
3463,國立聯合大學,化學工程學系,1,1,2,0,0,0,0,1,2,0,16,295.4
3464,國立聯合大學,材料科學工程學系,1,1,1,0,0,0,0,1,1,0,13,214.7
3465,國立聯合大學,環境與安全衛生工程系(甲組),1.5,1,1,0,0,0,0,0,2,0,8,232.45
3466,國立聯合大學,環境與安全衛生工程系(乙組),1.5,1,1,0,0,0,0,0,0,2,1,274.05
3467,國立聯合大學,土木與防災工程學系,2,1,1,0,0,0,0,2,0,0,19,252.85
3470,國立聯合大學,能源工程學系,1,1,2,0,0,0,0,2,2,0,3,341.7
3471,國立聯合大學,建築學系,2,2,1.75,0,0,0,0,0,0,0,15,285.9
3472,國立聯合大學,工業設計學系(自然組),2,2,1.5,0,0,0,0,0,0,0,12,255.6
3473,國立聯合大學,工業設計學系(社會組),2,2,0,1.5,0,0,0,0,0,0,11,294.4
3474,國立聯合大學,電機工程學系,0,1,1.25,0,0,0,0,1.25,0,0,19,166.38
3475,國立聯合大學,電子工程學系(甲組),2,1,2,0,0,0,0,2,0,0,18,332.45
3476,國立聯合大學,電子工程學系(乙組),2,1,2,0,0,0,0,0,2,0,19,303.95
3477,國立聯合大學,光電工程學系,1.5,0,1,0,0,0,0,2,1.5,0,18,262.5
3500,國立聯合大學,資訊工程學系(A組),1.75,2,2,0,0,0,0,0,0,0,17,304.5
3501,國立聯合大學,資訊工程學系(B組),1.75,2,0,2,0,0,0,0,0,0,11,319.8
3502,國立聯合大學,經營管理學系,1,2,0,2,0,0,0,0,0,0,17,263.8
3503,國立聯合大學,財務金融學系,1,1.5,0,1.5,0,1,0,0,0,0,31,278.93
3504,國立聯合大學,資訊管理學系,2,1.75,0,2,0,0,0,0,0,0,20,307.75
3505,國立聯合大學,臺灣語文與傳播學系,2,2,0,0,2,1,0,0,0,0,19,369.9
3506,國立聯合大學,華語文學系,2,2,0,0,2,0,1,0,0,0,43,335.1
3507,國立聯合大學,文化觀光產業學系,2,2,0,0,2,1,0,0,0,0,28,351.2
3510,國立聯合大學,文化創意與數位行銷學系,2,1,0,0,2,1,2,0,0,0,20,457.75
3511,馬偕醫學院,醫學系,0,1,1,0,0,0,0,1,1,1,11,436.1
3512,馬偕醫學院,護理學系,1.5,1.5,1,0,0,0,0,0,1,1.5,34,357.65
3513,馬偕醫學院,聽力暨語言治療學系聽力組,1,1.5,1,0,0,0,0,1.5,0,1,11,388.25
3514,馬偕醫學院,聽力暨語言治療學系語言組,1.25,1.25,1,0,0,0,0,1,0,1.5,8,408.95
3515,國立金門大學,應用英語學系,1.75,2,0,0,1,0,0,0,0,0,24,243.7
3516,國立金門大學,運動與休閒學系,2,1.75,0,1.5,0,0,0,0,0,0,21,228.09
3517,國立金門大學,企業管理學系,1.75,2,0,2,1,1,0,0,0,0,19,398.3
3520,國立金門大學,電子工程學系,2,1,0,0,0,0,0,2,2,0,16,289.2
3521,國立金門大學,食品科學系,2,1,0,0,0,0,0,0,1,2,13,281.35
3522,國立金門大學,土木與工程管理學系,1,1.75,2,0,0,0,0,2,0,0,8,264.06
3523,國立金門大學,觀光管理學系,2,2,0,1.5,1,1,0,0,0,0,12,357.7
3524,國立金門大學,資訊工程學系,1,2,2,0,0,0,0,0,0,0,17,228
3525,國立金門大學,建築學系,2,2,1.75,0,0,0,0,1,0,0,16,287.2
3526,國立金門大學,國際暨大陸事務學系,2,2,0,0,1,0,0,0,0,0,16,261.5
3527,國立金門大學,華語文學系,2,1,0,0,1.5,1,0,0,0,0,6,319.45
3530,國立金門大學,海洋與邊境管理學系,1.5,1.5,0,0,1,1,2,0,0,0,6,448.93
3531,國立金門大學,工業工程與管理學系,1.75,2,0,2,0,0,0,0,0,0,12,278.1
3532,國立金門大學,都市計畫與景觀學系,2,1,0,1.5,0,0,0,0,0,0,9,221.75
3533,國立金門大學,社會工作學系,2,1.5,0,1,0,0,2,0,0,0,16,320.25
3534,國立金門大學,長期照護學系,2,1,0,1,2,2,0,0,0,0,17,429.6
3535,國立金門大學,護理學系,1,2,0,0,0,0,0,0,0,1.5,19,224.25
